airport,flight_id,callsign,icao_type,registration,operator,date,t,haf,agl,dist,trk,rwy,climb,top_haf,align,start_ap,end_ap,goaround,touchgo
EGNM,4068cb:2026-06-10T19:03:38Z,EXS27VY,B733,G-GDFM,,2026-06-10,1781129500.79,673.0147,1093.8172,4460.822738684813,318.0,318,0.0,673.0147,0.0,LEMG,,False,False
EGNM,4006ee:2026-06-10T19:20:25Z,EXS5QD,B733,G-GDFT,,2026-06-10,1781131201.24,747.8734,1077.6981,4990.363742794022,317.0,318,0.0,747.8734,1.0,LGKF,,False,False
EGNM,4070e5:2026-06-10T20:16:23Z,EXS030E,B738,G-JZHR,,2026-06-10,1781132489.47,672.8891000000001,1057.1672,4573.355071235173,318.0,318,0.0,672.8891000000001,0.0,,,False,False
EGNM,4077bb:2026-06-10T20:51:25Z,EXS76BE,B738,G-DRTW,,2026-06-10,1781133637.34,675.287,1038.0918,4619.4815274108805,318.0,318,0.0,675.287,0.0,,,False,False
EGNM,4cae67:2026-06-10T20:44:38Z,RYR93TP,B38M,EI-IJS,,2026-06-10,1781134419.24,676.9193,1046.9437,4601.910581509377,318.0,318,0.0,676.9193,0.0,,,False,False
EGNM,40751b:2026-06-12T00:00:03Z,EXS6RC,B738,G-DRTC,,2026-06-12,1781222668.88,693.6797999999999,1068.2048,4594.023299986665,318.0,318,0.0,693.6797999999999,0.0,,,False,False
EGNM,407f8d:2026-06-12T00:00:02Z,EXS4DG,B738,G-DRTX,,2026-06-12,1781222888.25,819.0288,1152.7222,5297.574762839004,318.0,318,0.0,819.0288,0.0,,,False,False
EGNM,4070e5:2026-06-12T00:00:01Z,EXS280,B738,G-JZHR,,2026-06-12,1781223496.66,694.2316000000001,1063.6269,4604.945596756243,317.0,318,0.0,694.2316000000001,1.0,,,False,False
EGNM,4067c4:2026-06-12T00:00:13Z,EXS8PY,B733,G-GDFL,,2026-06-12,1781224234.74,694.6786999999999,1114.4677,4467.475718237579,317.0,318,0.0,694.6786999999999,1.0,,,False,False
EGNM,4070ee:2026-06-12T00:00:03Z,EXS16M,B738,G-JZHJ,,2026-06-12,1781227527.9,672.8565000000001,1068.7677,4545.480990247257,317.0,318,0.0,672.8565000000001,1.0,,,False,False
EGNM,40702e:2026-06-12T00:00:05Z,EXS47MA,B738,G-JZHH,,2026-06-12,1781228957.72,799.8788999999999,1136.5794,5342.278110925442,318.0,318,0.0,799.8788999999999,0.0,,,False,False
EGNM,4064bb:2026-06-12T00:00:10Z,EXS13DK,B738,G-GDFC,,2026-06-12,1781229119.72,825.1062999999999,1167.789,5431.751973911897,317.0,318,0.0,825.1062999999999,1.0,,,False,False
EGNM,4ca4ed:2026-06-12T05:10:24Z,RYR15DY,B738,EI-DPI,,2026-06-12,1781244078.13,-50.33389999999997,-32.3102,432.12537582276883,318.0,318,0.0,-50.33389999999997,0.0,EIDW,EGNM,False,False
EGNM,440179:2026-06-12T05:10:09Z,EJU13PT,A319,OE-LQJ,,2026-06-12,1781249516.33,-93.07299999999998,-71.3136,232.58362955650705,318.0,318,0.0,-93.07299999999998,0.0,,EGNM,False,False
EGNM,4cafcf:2026-06-12T05:09:51Z,RYR7LD,B738,EI-GXJ,,2026-06-12,1781249923.78,-17.17420000000004,1.1042,736.1419334236258,318.0,318,0.0,-17.17420000000004,0.0,,EGNM,False,False
EGNM,4d2448:2026-06-12T04:25:04Z,WMT2B,A21N,9H-WBZ,,2026-06-12,1781250403.12,-16.359199999999987,-0.833,602.3790377760401,318.0,318,0.0,-16.359199999999987,0.0,LROP,EGNM,False,False
EGNM,4864ef:2026-06-12T07:43:04Z,KLM53H,E295,PH-NXP,,2026-06-12,1781253343.41,-15.654499999999985,1.7197,472.0369411445122,318.0,318,0.0,-15.654499999999985,0.0,EHAM,EGNM,False,False
EGNM,4067c4:2026-06-12T08:36:39Z,EXS61CU,B733,G-GDFL,,2026-06-12,1781257062.5,7.3858000000000175,23.4767,635.0726429103896,316.0,318,0.0,7.3858000000000175,2.0,LFPG,EGNM,False,False
EGNM,4d2268:2026-06-12T06:06:44Z,RYR19HB,B738,9H-QDX,,2026-06-12,1781258392.12,-18.467599999999948,0.5308,762.1522286101947,317.0,318,0.0,-18.467599999999948,1.0,LEBL,EGNM,False,False
EGNM,4401e8:2026-06-12T09:02:54Z,EJU4637,A319,OE-LQC,,2026-06-12,1781258769.66,-68.16520000000003,-46.3342,228.70977400511524,318.0,318,0.0,-68.16520000000003,0.0,LFPG,EGNM,False,False
EGNM,4ca9d4:2026-06-12T05:16:44Z,RYR9322,B738,EI-EVL,,2026-06-12,1781258952.74,-42.68669999999997,-26.0311,642.0272941691805,318.0,318,0.0,-42.68669999999997,0.0,EGNM,EGNM,False,False
EGNM,4cae61:2026-06-12T08:49:51Z,RYR282D,B38M,EI-IJL,,2026-06-12,1781260868.0,10.361300000000028,32.9141,903.0699556651272,318.0,318,0.0,10.361300000000028,0.0,,EGNM,False,False
EGNM,4cae67:2026-06-12T08:22:49Z,RYR429R,B38M,EI-IJS,,2026-06-12,1781261487.99,-13.82280000000003,2.222,624.1013019865804,318.0,318,0.0,-13.82280000000003,0.0,EVRA,EGNM,False,False
EGNM,4006ee:2026-06-12T09:25:31Z,EXS38YB,B733,G-GDFT,,2026-06-12,1781264365.74,38.8818,59.2554,808.9009655976732,318.0,318,0.0,38.8818,0.0,,EGNM,False,False
EGNM,4006eb:2026-06-12T09:37:38Z,EXS4DV,B733,G-GDFK,,2026-06-12,1781265254.07,-10.667599999999993,7.4702,417.62729631277097,318.0,318,0.0,-10.667599999999993,0.0,LEBL,EGNM,False,False
EGNM,40072b:2026-06-12T11:07:16Z,EXS050B,B733,G-GDFN,,2026-06-12,1781265878.9,-36.13869999999997,-11.6815,66.3657208378104,317.0,318,0.0,-36.13869999999997,1.0,EGNM,EGNM,False,False
EGNM,40702e:2026-06-12T10:20:32Z,EXS24L,B738,G-JZHH,,2026-06-12,1781268427.35,-90.76509999999996,-67.8783,188.24699685425674,317.0,318,0.0,-90.76509999999996,1.0,,EGNM,False,False
EGNM,4070e5:2026-06-12T10:36:38Z,EXS1W,B738,G-JZHR,,2026-06-12,1781270234.97,-15.605000000000018,1.1706,682.2633454867157,318.0,318,0.0,-15.605000000000018,0.0,,EGNM,False,False
EGNM,40104f:2026-06-12T10:56:24Z,EXS5WH,B733,G-GDFO,,2026-06-12,1781270798.61,10.1875,30.9211,827.1009944372545,317.0,318,0.0,10.1875,1.0,,EGNM,False,False
EGNM,408040:2026-06-12T10:08:56Z,TOM3VG,B738,G-TUKX,,2026-06-12,1781270952.0,10.403999999999996,32.312,870.5018565350996,318.0,318,0.0,10.403999999999996,0.0,,EGNM,False,False
EGNM,40751b:2026-06-12T11:21:10Z,EXS5RJ,B738,G-DRTC,,2026-06-12,1781271910.49,-13.465599999999995,3.358,669.5806414285272,319.0,318,0.0,-13.465599999999995,1.0,,EGNM,False,False
EGNM,48c234:2026-06-12T11:40:38Z,RYR22PK,B738,SP-RSW,,2026-06-12,1781272316.73,-12.866700000000037,8.2886,841.5122895944314,318.0,318,0.0,-12.866700000000037,0.0,EPGD,EGNM,False,False
EGNM,4070ee:2026-06-12T10:27:32Z,EXS8GL,B738,G-JZHJ,,2026-06-12,1781272489.31,-12.673999999999978,6.7612,780.7665954008706,318.0,318,0.0,-12.673999999999978,0.0,,EGNM,False,False
EGNM,4068cb:2026-06-12T11:25:25Z,EXS19H,B733,G-GDFM,,2026-06-12,1781272691.26,37.62149999999997,59.5484,865.8954450722902,318.0,318,0.0,37.62149999999997,0.0,LEAL,EGNM,False,False
EGNM,4068f5:2026-06-12T10:56:16Z,EXS240,B738,G-GDFP,,2026-06-12,1781273947.56,-85.03729999999996,-65.2591,341.6146329906183,318.0,318,0.0,-85.03729999999996,0.0,LMML,EGNM,False,False
EGNM,4077bb:2026-06-12T05:34:33Z,EXS42LY,B738,G-DRTW,,2026-06-12,1781276679.62,-79.06079999999997,-60.9527,421.44621089006586,318.0,318,0.0,-79.06079999999997,0.0,EGNM,EGNM,False,False
EGNM,4cae67:2026-06-12T14:36:26Z,RYR55PD,B38M,EI-IJS,,2026-06-12,1781277004.92,-78.19349999999997,-60.1943,443.04708557243555,317.0,318,0.0,-78.19349999999997,1.0,EIDW,EGNM,False,False
EGNM,407e71:2026-06-12T11:12:05Z,EXS3TJ,B738,G-JZBV,,2026-06-12,1781277227.58,-52.64930000000004,-33.0021,347.24866493557823,317.0,318,0.0,-52.64930000000004,1.0,,EGNM,False,False
EGNM,4067c4:2026-06-12T13:49:44Z,EXS7YA,B733,G-GDFL,,2026-06-12,1781280711.12,-68.62760000000003,-43.6157,227.202080879777,318.0,318,0.0,-68.62760000000003,0.0,,EGNM,False,False
EGNM,484bd1:2026-06-12T15:18:30Z,KLM97K,E190,PH-EZF,,2026-06-12,1781280976.54,174.73879999999997,302.6758,1674.5669640791957,318.0,318,3125.0,3299.7388,0.0,EHAM,EGNM,True,False
EGNM,4064bb:2026-06-12T13:44:01Z,EXS75TE,B738,G-GDFC,,2026-06-12,1781281194.18,96.45219999999995,171.6826,1305.0324285248528,319.0,318,3250.0,3346.4522,1.0,,EGNM,True,False
