flight_id,region,day,icao_type,callsign,t_start,t_end,duration,median_qnh,median_track,mag_course,level_type,level_value,correct,near_squawk_change,near_boundary
ab52be:2026-04-25T17:57:02Z,florida,2026-04-25,C172,ERU829,1777145240.3,1777146773.15,1532.9,4463.4,332.0,339.0,VFR_level,4500,True,True,False
ab52be:2026-04-25T17:57:02Z,florida,2026-04-25,C172,ERU829,1777146871.45,1777147373.37,501.9,4513.4,349.0,356.0,VFR_level,4500,True,True,False
ada41a:2026-04-25T17:56:10Z,florida,2026-04-25,C208,N97826,1777140281.74,1777141523.85,1242.1,7451.7,254.0,261.0,VFR_level,7500,False,False,False
ada41a:2026-04-25T17:56:10Z,florida,2026-04-25,C208,N97826,1777142244.14,1777143017.72,773.6,11451.7,254.0,261.0,VFR_level,11500,False,False,False
ada41a:2026-04-25T17:56:10Z,florida,2026-04-25,C208,N97826,1777143377.16,1777146162.15,2785.0,11451.7,254.0,261.0,VFR_level,11500,False,False,False
ada41a:2026-04-25T17:56:10Z,florida,2026-04-25,C208,N97826,1777147165.7,1777147486.96,321.3,3476.7,254.0,261.0,VFR_level,3500,False,False,False
a094da:2026-04-25T17:52:22Z,florida,2026-04-25,P28R,N1367T,1777139713.7,1777140038.76,325.1,3525.0,279.0,286.0,VFR_level,3500,False,False,False
a094da:2026-04-25T17:52:22Z,florida,2026-04-25,P28R,N1367T,1777140842.97,1777141175.8,332.8,3505.3,279.0,286.0,VFR_level,3500,False,False,False
a81eca:2026-04-25T17:51:45Z,florida,2026-04-25,RV12,N622MM,1777139726.64,1777139996.48,269.8,3009.0,335.0,342.0,IFR_level,3000,,True,False
a66cb8:2026-04-25T17:47:57Z,florida,2026-04-25,P28A,N513BL,1777141264.08,1777141515.18,251.1,3485.4,138.0,145.0,VFR_level,3500,True,False,False
a1a74e:2026-04-25T17:45:40Z,florida,2026-04-25,C172,N20521,1777139245.04,1777140029.96,784.9,3540.0,145.0,152.0,VFR_level,3500,True,False,False
a1a74e:2026-04-25T17:45:40Z,florida,2026-04-25,C172,N20521,1777141007.75,1777141460.47,452.7,3440.0,149.0,156.0,VFR_level,3500,True,False,False
a1a74e:2026-04-25T17:45:40Z,florida,2026-04-25,C172,N20521,1777141546.32,1777141855.6,309.3,3340.0,149.0,156.0,off_level,,,False,False
a1a74e:2026-04-25T17:45:40Z,florida,2026-04-25,C172,N20521,1777142478.78,1777142712.69,233.9,3409.3,147.0,154.0,VFR_level,3500,True,False,False
a06957:2026-04-25T17:41:00Z,florida,2026-04-25,RS21,N1255L,1777139177.93,1777139394.42,216.5,3027.1,267.0,274.0,IFR_level,3000,,True,False
a06957:2026-04-25T17:41:00Z,florida,2026-04-25,RS21,N1255L,1777140859.94,1777141046.25,186.3,3984.2,265.0,272.0,IFR_level,4000,,True,False
a06957:2026-04-25T17:41:00Z,florida,2026-04-25,RS21,N1255L,1777141437.78,1777142070.44,632.7,3959.2,265.0,272.0,IFR_level,4000,,False,False
a010e6:2026-04-25T17:35:43Z,florida,2026-04-25,C172,N103LU,1777142092.51,1777142548.75,456.2,7427.4,125.0,132.0,VFR_level,7500,True,True,False
a8e071:2026-04-25T17:29:52Z,florida,2026-04-25,P28A,LFA530,1777138956.24,1777139159.47,203.2,3466.1,291.0,298.0,VFR_level,3500,False,True,False
a8e071:2026-04-25T17:29:52Z,florida,2026-04-25,P28A,LFA530,1777139419.11,1777139687.29,268.2,3591.1,281.0,288.0,VFR_level,3500,False,True,False
a8e071:2026-04-25T17:29:52Z,florida,2026-04-25,P28A,LFA530,1777139726.48,1777139914.68,188.2,3766.1,281.0,288.0,off_level,,,True,False
a1e548:2026-04-25T17:28:14Z,florida,2026-04-25,RV7,N221FU,1777139827.96,1777140053.04,225.1,10469.1,160.0,167.0,VFR_level,10500,False,True,False
a6a6db:2026-04-25T17:26:32Z,florida,2026-04-25,AA5,N528CC,1777139181.92,1777139373.19,191.3,7455.9,350.0,357.0,VFR_level,7500,False,False,True
a6a6db:2026-04-25T17:26:32Z,florida,2026-04-25,AA5,N528CC,1777139756.11,1777140000.3,244.2,8655.9,303.5,310.5,off_level,,,False,False
a6a6db:2026-04-25T17:26:32Z,florida,2026-04-25,AA5,N528CC,1777140854.87,1777141197.48,342.6,10255.9,356.5,3.5,off_level,,,False,False
a6a6db:2026-04-25T17:26:32Z,florida,2026-04-25,AA5,N528CC,1777141441.17,1777141706.17,265.0,10725.9,359.0,6.0,off_level,,,False,False
ac22d9:2026-04-25T17:19:08Z,florida,2026-04-25,RV8,N881PH,1777137945.08,1777138503.42,558.3,4954.5,176.0,183.0,IFR_level,5000,,False,True
a02afd:2026-04-25T17:17:57Z,florida,2026-04-25,S22T,N11MR,1777138573.06,1777140142.1,1569.0,4470.3,265.0,272.0,VFR_level,4500,True,False,False
a5be2d:2026-04-25T17:16:49Z,florida,2026-04-25,C152,N46953,1777138467.7,1777138702.34,234.6,3544.1,194.0,201.0,VFR_level,3500,False,False,False
a5be2d:2026-04-25T17:16:49Z,florida,2026-04-25,C152,N46953,1777138740.61,1777139064.0,323.4,3544.1,179.0,186.0,VFR_level,3500,False,False,False
a1d332:2026-04-25T17:13:15Z,florida,2026-04-25,C172,N21670,1777137697.99,1777138406.86,708.9,4487.3,342.0,349.0,VFR_level,4500,True,False,False
a1d332:2026-04-25T17:13:15Z,florida,2026-04-25,C172,N21670,1777138445.7,1777138695.88,250.2,4512.3,341.0,348.0,VFR_level,4500,True,False,False
a1d332:2026-04-25T17:13:15Z,florida,2026-04-25,C172,N21670,1777138794.75,1777139491.62,696.9,4487.3,341.0,348.0,VFR_level,4500,True,False,False
a1d332:2026-04-25T17:13:15Z,florida,2026-04-25,C172,N21670,1777141341.03,1777141568.77,227.7,3512.3,128.0,135.0,VFR_level,3500,True,False,False
a1d332:2026-04-25T17:13:15Z,florida,2026-04-25,C172,N21670,1777141914.35,1777142484.79,570.4,3455.0,130.0,137.0,VFR_level,3500,True,False,False
a89f22:2026-04-25T17:09:22Z,florida,2026-04-25,C152,N65483,1777137817.28,1777138057.63,240.4,4824.4,185.0,192.0,off_level,,,False,False
a89f22:2026-04-25T17:09:22Z,florida,2026-04-25,C152,N65483,1777139070.18,1777139258.49,188.3,4724.4,171.0,178.0,off_level,,,False,True
a89f22:2026-04-25T17:09:22Z,florida,2026-04-25,C152,N65483,1777139352.53,1777139549.34,196.8,4524.4,174.0,181.0,VFR_level,4500,True,False,True
a89f22:2026-04-25T17:09:22Z,florida,2026-04-25,C152,N65483,1777139806.19,1777140004.95,198.8,4224.4,181.0,188.0,off_level,,,False,False
a31fc4:2026-04-25T17:06:47Z,florida,2026-04-25,C182,N300EP,1777137101.66,1777137409.68,308.0,4343.0,291.0,298.0,off_level,,,False,False
a3c774:2026-04-25T17:05:01Z,florida,2026-04-25,C77R,N34221,1777137030.93,1777140121.7,3090.8,3559.0,159.0,166.0,VFR_level,3500,True,False,False
a3c774:2026-04-25T17:05:01Z,florida,2026-04-25,C77R,N34221,1777140304.17,1777140668.12,363.9,3584.0,159.0,166.0,VFR_level,3500,True,False,False
a41b0f:2026-04-25T17:00:44Z,florida,2026-04-25,C172,N3639L,1777137562.11,1777137745.55,183.4,4499.9,1.0,8.0,VFR_level,4500,False,True,False
aa3589:2026-05-13T18:54:34Z,florida,2026-05-13,C421,N757RH,1778699508.0,1778699879.65,371.7,3927.7,308.0,315.0,IFR_level,4000,,True,False
aa3589:2026-05-13T18:54:34Z,florida,2026-05-13,C421,N757RH,1778700200.17,1778700415.59,215.4,3627.7,310.0,317.0,VFR_level,3500,False,True,False
aa3589:2026-05-13T18:54:34Z,florida,2026-05-13,C421,N757RH,1778700491.8,1778701557.13,1065.3,3897.6,310.0,317.0,IFR_level,4000,,True,False
a60d3e:2026-05-13T18:51:34Z,florida,2026-05-13,C172,N4896M,1778710785.77,1778711248.91,463.1,4541.8,314.0,321.0,VFR_level,4500,True,False,False
a60d3e:2026-05-13T18:51:34Z,florida,2026-05-13,C172,N4896M,1778711645.59,1778711905.11,259.5,4541.8,296.0,303.0,VFR_level,4500,True,False,False
a60d3e:2026-05-13T18:51:34Z,florida,2026-05-13,C172,N4896M,1778711925.43,1778713251.85,1326.4,4541.8,318.0,325.0,VFR_level,4500,True,False,False
a85e61:2026-05-13T18:50:27Z,florida,2026-05-13,T206,N6384J,1778698661.1,1778698969.48,308.4,3461.0,133.0,140.0,VFR_level,3500,True,False,False
a85e61:2026-05-13T18:50:27Z,florida,2026-05-13,T206,N6384J,1778699008.43,1778699349.77,341.3,3461.0,128.0,135.0,VFR_level,3500,True,False,False
a85e61:2026-05-13T18:50:27Z,florida,2026-05-13,T206,N6384J,1778700788.71,1778701015.35,226.6,3486.0,131.0,138.0,VFR_level,3500,True,False,False
a66193:2026-05-13T18:47:03Z,florida,2026-05-13,P28A,N510BL,1778699300.82,1778699592.88,292.1,3353.2,106.0,113.0,VFR_level,3500,True,False,False
a1f4b1:2026-05-13T18:38:45Z,florida,2026-05-13,S22T,N225MK,1778697931.81,1778698149.31,217.5,5461.6,67.0,74.0,VFR_level,5500,True,False,False
a5e7bd:2026-05-13T18:23:16Z,florida,2026-05-13,DHC6,NOAA48,1778697091.42,1778697276.47,185.0,9520.7,146.0,153.0,VFR_level,9500,True,False,False
a5e7bd:2026-05-13T18:23:16Z,florida,2026-05-13,DHC6,NOAA48,1778697422.32,1778697621.98,199.7,9445.7,168.5,175.5,VFR_level,9500,True,False,False
a5e7bd:2026-05-13T18:23:16Z,florida,2026-05-13,DHC6,NOAA48,1778698070.93,1778698310.99,240.1,9495.7,149.0,156.0,VFR_level,9500,True,False,False
a9e9db:2026-05-13T18:12:11Z,florida,2026-05-13,C172,N738ME,1778697940.19,1778698137.19,197.0,4605.9,162.0,169.0,VFR_level,4500,False,True,False
a9e9db:2026-05-13T18:12:11Z,florida,2026-05-13,C172,N738ME,1778698254.63,1778698654.87,400.2,4605.9,150.0,157.0,VFR_level,4500,False,True,False
a9e9db:2026-05-13T18:12:11Z,florida,2026-05-13,C172,N738ME,1778699328.38,1778699600.89,272.5,4505.9,159.0,166.0,VFR_level,4500,False,True,False
a9e9db:2026-05-13T18:12:11Z,florida,2026-05-13,C172,N738ME,1778699908.94,1778700190.33,281.4,4305.9,158.0,165.0,off_level,,,True,False
acf948:2026-05-13T17:52:25Z,florida,2026-05-13,PA44,LFA688,1778695599.87,1778695841.64,241.8,5108.8,300.0,307.0,IFR_level,5000,,True,False
acf948:2026-05-13T17:52:25Z,florida,2026-05-13,PA44,LFA688,1778695977.53,1778696183.59,206.1,5133.8,300.0,307.0,IFR_level,5000,,True,False
a5ef37:2026-05-13T17:50:47Z,florida,2026-05-13,C172,N4814C,1778697404.81,1778697765.06,360.2,3632.0,56.0,63.0,VFR_level,3500,True,False,False
aad751:2026-05-13T17:49:34Z,florida,2026-05-13,PC12,N798SD,1778695283.69,1778695663.68,380.0,16463.0,276.0,283.0,VFR_level,16500,True,True,False
aad751:2026-05-13T17:49:34Z,florida,2026-05-13,PC12,N798SD,1778695677.42,1778695971.32,293.9,16463.0,289.0,296.0,VFR_level,16500,True,True,False
adeca0:2026-05-13T17:47:10Z,florida,2026-05-13,C172,N99697,1778695159.34,1778695459.42,300.1,3458.4,284.0,291.0,VFR_level,3500,False,False,False
ac9e3d:2026-05-13T17:33:37Z,florida,2026-05-13,P28A,N912BL,1778696077.02,1778696317.63,240.6,3486.2,215.0,222.0,VFR_level,3500,False,False,False
a8cf2d:2026-05-13T17:29:15Z,florida,2026-05-13,BE20,N667KT,1778694919.61,1778695100.89,181.3,4311.4,137.0,144.0,off_level,,,True,False
a96fa3:2026-05-13T17:23:55Z,florida,2026-05-13,PA44,N707MA,1778693718.16,1778693965.14,247.0,7462.8,145.0,152.0,VFR_level,7500,True,False,False
a2d944:2026-05-13T17:16:35Z,florida,2026-05-13,P28A,N283BL,1778693501.32,1778693784.98,283.7,3515.5,160.0,167.0,VFR_level,3500,True,False,False
a2d944:2026-05-13T17:16:35Z,florida,2026-05-13,P28A,N283BL,1778693862.72,1778694203.9,341.2,3465.5,160.0,167.0,VFR_level,3500,True,False,False
a9ec43:2026-05-13T17:05:26Z,florida,2026-05-13,BE36,N7388R,1778692128.3,1778692350.41,222.1,3643.9,161.0,168.0,VFR_level,3500,True,False,False
a9ec43:2026-05-13T17:05:26Z,florida,2026-05-13,BE36,N7388R,1778692360.75,1778692654.62,293.9,3443.9,154.0,161.0,VFR_level,3500,True,False,False
a194bf:2026-06-20T17:54:59Z,florida,2026-06-20,C172,N20025,1781979075.05,1781979632.43,557.4,3062.3,337.0,344.0,IFR_level,3000,,False,False
a194bf:2026-06-20T17:54:59Z,florida,2026-06-20,C172,N20025,1781979703.44,1781980397.77,694.3,3462.3,333.0,340.0,VFR_level,3500,False,False,False
a194bf:2026-06-20T17:54:59Z,florida,2026-06-20,C172,N20025,1781980425.18,1781980972.71,547.5,3762.3,333.0,340.0,off_level,,,False,False
a194bf:2026-06-20T17:54:59Z,florida,2026-06-20,C172,N20025,1781981044.82,1781981365.88,321.1,3562.3,334.0,341.0,VFR_level,3500,False,False,False
a1e7a0:2026-01-14T20:58:44Z,texas,2026-01-14,P28B,N2214D,1768424509.01,1768424905.91,396.9,4671.3,258.0,256.0,off_level,,,True,False
aadde7:2026-01-14T20:54:30Z,texas,2026-01-14,P28R,N8HN,1768424821.29,1768425006.54,185.2,4256.0,79.0,77.0,off_level,,,False,False
aadde7:2026-01-14T20:54:30Z,texas,2026-01-14,P28R,N8HN,1768425687.42,1768425876.67,189.2,4156.0,98.0,96.0,off_level,,,False,False
ae171f:2026-01-14T20:50:31Z,texas,2026-01-14,TEX2,ROVE13,1768423952.46,1768424193.48,241.0,8548.6,248.0,246.0,VFR_level,8500,True,False,False
ae171f:2026-01-14T20:50:31Z,texas,2026-01-14,TEX2,ROVE13,1768424221.85,1768425485.53,1263.7,8498.6,248.0,246.0,VFR_level,8500,True,False,False
ae171f:2026-01-14T20:50:31Z,texas,2026-01-14,TEX2,ROVE13,1768425705.91,1768426009.9,304.0,8553.6,248.0,246.0,VFR_level,8500,True,True,False
ae171f:2026-01-14T20:50:31Z,texas,2026-01-14,TEX2,ROVE13,1768426226.51,1768426445.57,219.1,8503.6,246.0,244.0,VFR_level,8500,True,True,False
a55b86:2026-01-14T20:48:17Z,texas,2026-01-14,BE35,N444X,1768424858.76,1768425831.38,972.6,6537.1,294.0,292.0,VFR_level,6500,True,False,False
a13297:2026-01-14T20:48:16Z,texas,2026-01-14,BE35,N17650,1768424374.05,1768425006.48,632.4,7850.5,143.0,141.0,IFR_level,8000,,True,False
a13297:2026-01-14T20:48:16Z,texas,2026-01-14,BE35,N17650,1768425452.43,1768425858.63,406.2,7611.1,141.0,139.0,VFR_level,7500,True,True,False
aab3b4:2026-01-14T20:38:56Z,texas,2026-01-14,S22T,N789TX,1768423764.35,1768425158.45,1394.1,6495.5,187.0,185.0,VFR_level,6500,True,False,False
a348b3:2026-01-14T20:35:01Z,texas,2026-01-14,C310,N310VG,1768423540.2,1768423957.94,417.7,6511.6,195.0,193.0,VFR_level,6500,True,False,False
a348b3:2026-01-14T20:35:01Z,texas,2026-01-14,C310,N310VG,1768423979.98,1768424325.18,345.2,6511.6,180.0,178.0,VFR_level,6500,False,False,True
a348b3:2026-01-14T20:35:01Z,texas,2026-01-14,C310,N310VG,1768424426.4,1768425285.33,858.9,6511.6,210.0,208.0,VFR_level,6500,True,False,False
a8b533:2026-01-14T20:32:15Z,texas,2026-01-14,DA40,LTA660,1768433708.08,1768433921.21,213.1,3549.2,97.0,95.0,VFR_level,3500,True,True,False
a0a0d0:2026-01-14T20:25:17Z,texas,2026-01-14,RV10,N14EW,1768423966.3,1768424458.2,491.9,13419.1,162.0,160.0,VFR_level,13500,True,False,False
a0a0d0:2026-01-14T20:25:17Z,texas,2026-01-14,RV10,N14EW,1768424537.3,1768425399.8,862.5,13419.1,162.0,160.0,VFR_level,13500,True,False,False
a0a0d0:2026-01-14T20:25:17Z,texas,2026-01-14,RV10,N14EW,1768430740.38,1768432188.15,1447.8,13487.1,173.0,171.0,VFR_level,13500,True,False,False
a1affd:2026-01-14T20:14:44Z,texas,2026-01-14,C208,N208CR,1768425640.46,1768426752.13,1111.7,10488.6,303.0,301.0,VFR_level,10500,True,True,False
ae1ed9:2026-01-14T20:13:04Z,texas,2026-01-14,TEX2,BOMR866,1768422022.09,1768422271.21,249.1,6532.0,200.0,198.0,VFR_level,6500,True,False,False
ae1ed9:2026-01-14T20:13:04Z,texas,2026-01-14,TEX2,BOMR866,1768422334.77,1768422552.28,217.5,6532.0,200.0,198.0,VFR_level,6500,True,False,False
ae1ed9:2026-01-14T20:13:04Z,texas,2026-01-14,TEX2,BOMR866,1768422595.13,1768423053.47,458.3,6532.0,200.0,198.0,VFR_level,6500,True,False,False
ae1ed9:2026-01-14T20:13:04Z,texas,2026-01-14,TEX2,BOMR866,1768423074.53,1768423365.51,291.0,6507.0,200.0,198.0,VFR_level,6500,True,False,False
a69bd2:2026-01-14T20:11:07Z,texas,2026-01-14,B350,N525DF,1768422278.23,1768422859.61,581.4,16490.4,217.0,215.0,VFR_level,16500,True,False,False
a69bd2:2026-01-14T20:11:07Z,texas,2026-01-14,B350,N525DF,1768422864.25,1768423579.42,715.2,16465.4,197.0,195.0,VFR_level,16500,True,False,False
a69bd2:2026-01-14T20:11:07Z,texas,2026-01-14,B350,N525DF,1768423591.47,1768423868.44,277.0,16465.4,232.0,230.0,VFR_level,16500,True,False,False
a33541:2026-01-14T20:05:54Z,texas,2026-01-14,C182,N3057Q,1768421703.16,1768425316.75,3613.6,5515.0,73.0,71.0,VFR_level,5500,True,False,False
a77870:2026-01-14T20:05:27Z,texas,2026-01-14,M20P,N5801N,1768423062.31,1768423255.59,193.3,5492.9,88.0,86.0,VFR_level,5500,True,True,False
a77870:2026-01-14T20:05:27Z,texas,2026-01-14,M20P,N5801N,1768423362.24,1768423769.83,407.6,5467.9,88.0,86.0,VFR_level,5500,True,True,False
a21862:2026-01-14T19:50:51Z,texas,2026-01-14,DA42,N234LM,1768420977.28,1768422625.2,1647.9,11520.6,106.0,104.0,VFR_level,11500,True,True,False
a976c9:2026-01-14T19:41:22Z,texas,2026-01-14,BE36,N709JD,1768421403.96,1768422076.82,672.9,10391.3,207.0,205.0,VFR_level,10500,True,False,False
a976c9:2026-01-14T19:41:22Z,texas,2026-01-14,BE36,N709JD,1768422131.21,1768423014.57,883.4,10591.3,208.0,206.0,VFR_level,10500,True,False,False
a976c9:2026-01-14T19:41:22Z,texas,2026-01-14,BE36,N709JD,1768423088.61,1768423538.12,449.5,10491.3,205.0,203.0,VFR_level,10500,True,False,False
a976c9:2026-01-14T19:41:22Z,texas,2026-01-14,BE36,N709JD,1768423613.32,1768423817.51,204.2,10391.3,208.0,206.0,VFR_level,10500,True,False,False
ac45a6:2026-01-14T19:30:40Z,texas,2026-01-14,S22T,N890DG,1768419391.57,1768419976.0,584.4,4494.0,227.0,225.0,VFR_level,4500,True,False,False
a8ee2e:2026-01-14T19:30:29Z,texas,2026-01-14,BE36,N6749G,1768419348.29,1768419551.25,203.0,4725.0,76.0,74.0,off_level,,,False,False
ac0a7c:2026-01-14T19:27:44Z,texas,2026-01-14,P28A,N875SC,1768418974.34,1768419586.49,612.2,6475.4,358.0,356.0,VFR_level,6500,True,False,False
ac0a7c:2026-01-14T19:27:44Z,texas,2026-01-14,P28A,N875SC,1768419800.62,1768420981.55,1180.9,4475.4,358.0,356.0,VFR_level,4500,True,True,False
ac0a7c:2026-01-14T19:27:44Z,texas,2026-01-14,P28A,N875SC,1768425814.07,1768426022.58,208.5,4456.3,358.0,356.0,VFR_level,4500,True,True,False
a79c8c:2026-01-14T19:15:57Z,texas,2026-01-14,DA50,N59RG,1768418719.52,1768421586.97,2867.5,4482.6,352.0,350.0,VFR_level,4500,True,False,False
ad0faa:2026-01-14T19:13:25Z,texas,2026-01-14,T206,N9401G,1768418072.8,1768424300.86,6228.1,5460.9,22.0,20.0,VFR_level,5500,True,False,False
aad73d:2026-01-14T19:08:48Z,texas,2026-01-14,SR22,N798RJ,1768418220.84,1768418506.57,285.7,6490.7,312.0,310.0,VFR_level,6500,True,False,False
aad73d:2026-01-14T19:08:48Z,texas,2026-01-14,SR22,N798RJ,1768419300.2,1768420695.63,1395.4,6621.2,248.0,246.0,VFR_level,6500,True,False,False
aad73d:2026-01-14T19:08:48Z,texas,2026-01-14,SR22,N798RJ,1768420863.34,1768421443.73,580.4,4652.3,248.0,246.0,off_level,,,False,False
acd3fd:2026-01-14T18:51:59Z,texas,2026-01-14,PA44,ASI1029,1768416997.79,1768417217.6,219.8,5484.6,62.0,60.0,VFR_level,5500,True,False,False
acd3fd:2026-01-14T18:51:59Z,texas,2026-01-14,PA44,ASI1029,1768420535.03,1768420872.55,337.5,4584.6,211.0,209.0,VFR_level,4500,True,True,False
a7e435:2026-01-14T18:33:36Z,texas,2026-01-14,BE36,N6074S,1768415903.11,1768416511.97,608.9,5490.2,39.0,37.0,VFR_level,5500,True,False,False
abed8b:2026-01-14T18:29:11Z,texas,2026-01-14,C182,N868LB,1768415538.63,1768416555.97,1017.3,4456.5,324.0,322.0,VFR_level,4500,True,False,False
abed8b:2026-01-14T18:29:11Z,texas,2026-01-14,C182,N868LB,1768416636.11,1768416828.12,192.0,4481.5,321.0,319.0,VFR_level,4500,True,False,False
a997a2:2026-01-14T18:23:02Z,texas,2026-01-14,RV9,N717SD,1768415518.77,1768418552.8,3034.0,4473.9,358.0,356.0,VFR_level,4500,True,False,False
a997a2:2026-01-14T18:23:02Z,texas,2026-01-14,RV9,N717SD,1768418593.08,1768418974.51,381.4,4448.9,359.0,357.0,VFR_level,4500,True,False,True
a9ae5c:2026-01-14T18:22:16Z,texas,2026-01-14,BE36,N7227W,1768415051.71,1768416509.72,1458.0,6442.1,246.0,244.0,VFR_level,6500,True,False,False
a8ee2e:2026-01-14T18:21:58Z,texas,2026-01-14,BE36,N6749G,1768415099.79,1768415309.12,209.3,4402.0,254.0,252.0,VFR_level,4500,True,False,False
a016ad:2026-01-14T18:15:44Z,texas,2026-01-14,M20P,N1045X,1768414544.17,1768415984.51,1440.3,9346.3,111.0,109.0,off_level,,,False,False
a9dd6d:2026-01-14T17:51:02Z,texas,2026-01-14,C82R,N7348X,1768413789.1,1768414528.18,739.1,5513.0,61.0,59.0,VFR_level,5500,True,True,False
a9dd6d:2026-01-14T17:51:02Z,texas,2026-01-14,C82R,N7348X,1768415872.68,1768416732.61,859.9,5477.8,73.0,71.0,VFR_level,5500,True,False,False
a77602:2026-01-14T17:40:41Z,texas,2026-01-14,BE20,N580BA,1768412820.05,1768413310.16,490.1,14440.6,208.0,206.0,VFR_level,14500,True,False,False
ad4bce:2026-01-14T17:40:08Z,texas,2026-01-14,CH7B,N956JW,1768414088.2,1768414299.31,211.1,5570.8,152.0,150.0,VFR_level,5500,True,False,False
ad4bce:2026-01-14T17:40:08Z,texas,2026-01-14,CH7B,N956JW,1768414395.8,1768414729.4,333.6,5345.8,152.0,150.0,off_level,,,False,False
ad4bce:2026-01-14T17:40:08Z,texas,2026-01-14,CH7B,N956JW,1768414842.33,1768415369.79,527.5,5220.8,152.0,150.0,off_level,,,False,False
ad4bce:2026-01-14T17:40:08Z,texas,2026-01-14,CH7B,N956JW,1768415469.19,1768415669.88,200.7,5345.8,152.0,150.0,off_level,,,False,False
ad4bce:2026-01-14T17:40:08Z,texas,2026-01-14,CH7B,N956JW,1768416073.06,1768416275.43,202.4,4515.8,152.0,150.0,VFR_level,4500,False,False,False
ad4bce:2026-01-14T17:40:08Z,texas,2026-01-14,CH7B,N956JW,1768416334.35,1768416717.46,383.1,4390.8,152.0,150.0,VFR_level,4500,False,False,False
ad4bce:2026-01-14T17:40:08Z,texas,2026-01-14,CH7B,N956JW,1768417062.45,1768417245.35,182.9,3933.6,152.0,150.0,IFR_level,4000,,False,False
ad4bce:2026-01-14T17:40:08Z,texas,2026-01-14,CH7B,N956JW,1768417654.35,1768418163.31,509.0,3658.6,152.0,150.0,off_level,,,False,False
ad4bce:2026-01-14T17:40:08Z,texas,2026-01-14,CH7B,N956JW,1768418410.58,1768419337.54,927.0,3283.6,152.0,150.0,off_level,,,False,False
ad4bce:2026-01-14T17:40:08Z,texas,2026-01-14,CH7B,N956JW,1768419365.26,1768419605.47,240.2,3478.4,152.0,150.0,VFR_level,3500,True,False,False
a02b5c:2026-01-14T17:33:20Z,texas,2026-01-14,BT36,N11RL,1768412000.65,1768412517.69,517.0,9604.8,109.0,107.0,VFR_level,9500,True,False,False
a02b5c:2026-01-14T17:33:20Z,texas,2026-01-14,BT36,N11RL,1768423117.01,1768423809.49,692.5,9461.5,104.0,102.0,VFR_level,9500,True,False,False
a02b5c:2026-01-14T17:33:20Z,texas,2026-01-14,BT36,N11RL,1768423960.27,1768424184.57,224.3,9481.5,113.0,111.0,VFR_level,9500,True,False,False
a02b5c:2026-01-14T17:33:20Z,texas,2026-01-14,BT36,N11RL,1768424931.69,1768425119.02,187.3,9849.4,109.0,107.0,off_level,,,False,False
a02b5c:2026-01-14T17:33:20Z,texas,2026-01-14,BT36,N11RL,1768425343.88,1768425576.01,232.1,9399.4,92.0,90.0,VFR_level,9500,True,False,False
a02b5c:2026-01-14T17:33:20Z,texas,2026-01-14,BT36,N11RL,1768426278.39,1768426631.92,353.5,9392.7,106.0,104.0,VFR_level,9500,True,False,False
a3e752:2026-01-14T17:12:20Z,texas,2026-01-14,C172,N3501K,1768411078.24,1768411293.6,215.4,4640.0,240.0,238.0,VFR_level,4500,True,False,False
